,f13,f123,cmin,cmax,N
386,0.6309573444801936,0.005011872336272725,0.27903132787004165,5.108333333333335,26.0
387,0.7943282347242822,0.005011872336272725,0.27903132787004165,5.108333333333335,26.0
388,1.0,0.005011872336272725,0.27903132787004165,5.108333333333335,26.0
389,1.2589254117941675,0.005011872336272725,0.24839789738167165,5.108333333333335,27.0
390,1.584893192461114,0.005011872336272725,0.2211275554419927,5.108333333333335,28.0
391,1.9952623149688808,0.005011872336272725,0.19685108566204598,5.108333333333335,29.0
392,2.5118864315095824,0.005011872336272725,0.1388745493996076,5.108333333333335,32.0
393,3.1622776601683795,0.005011872336272725,0.027261638572745536,5.108333333333335,46.0
394,3.981071705534973,0.005011872336272725,5.1083333333333306e-05,1.7936337775615598,91.0
395,5.011872336272725,0.005011872336272725,,,0.0
396,6.309573444801936,0.005011872336272725,,,0.0
397,7.943282347242821,0.005011872336272725,,,0.0
398,10.0,0.005011872336272725,,,0.0
399,12.589254117941687,0.005011872336272725,,,0.0
400,15.848931924611142,0.005011872336272725,,,0.0
401,19.952623149688787,0.005011872336272725,,,0.0
402,25.11886431509582,0.005011872336272725,,,0.0
403,31.622776601683793,0.005011872336272725,,,0.0
404,39.81071705534978,0.005011872336272725,,,0.0
405,50.11872336272725,0.005011872336272725,,,0.0
406,63.09573444801943,0.005011872336272725,,,0.0
407,79.43282347242821,0.005011872336272725,,,0.0
408,100.0,0.005011872336272725,,,0.0
409,0.001,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
410,0.0012589254117941675,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
411,0.001584893192461114,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
412,0.001995262314968879,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
413,0.0025118864315095794,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
414,0.0031622776601683794,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
415,0.003981071705534973,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
416,0.005011872336272725,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
417,0.00630957344480193,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
418,0.007943282347242814,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
419,0.01,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
420,0.012589254117941675,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
421,0.01584893192461114,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
422,0.0199526231496888,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
423,0.025118864315095808,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
424,0.03162277660168379,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
425,0.039810717055349734,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
426,0.05011872336272725,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
427,0.06309573444801933,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
428,0.07943282347242818,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
429,0.1,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
430,0.12589254117941676,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
431,0.15848931924611143,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
432,0.19952623149688808,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
433,0.25118864315095824,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
434,0.31622776601683794,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
435,0.3981071705534973,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
436,0.5011872336272725,0.00630957344480193,0.3134425965501892,5.108333333333335,25.0
437,0.6309573444801936,0.00630957344480193,0.27903132787004165,5.108333333333335,26.0
438,0.7943282347242822,0.00630957344480193,0.27903132787004165,5.108333333333335,26.0
439,1.0,0.00630957344480193,0.27903132787004165,5.108333333333335,26.0
440,1.2589254117941675,0.00630957344480193,0.24839789738167165,5.108333333333335,27.0
441,1.584893192461114,0.00630957344480193,0.2211275554419927,5.108333333333335,28.0
442,1.9952623149688808,0.00630957344480193,0.19685108566204598,5.108333333333335,29.0
443,2.5118864315095824,0.00630957344480193,0.1388745493996076,5.108333333333335,32.0
444,3.1622776601683795,0.00630957344480193,0.027261638572745536,5.108333333333335,46.0
445,3.981071705534973,0.00630957344480193,5.1083333333333306e-05,1.7936337775615598,91.0
446,5.011872336272725,0.00630957344480193,,,0.0
447,6.309573444801936,0.00630957344480193,,,0.0
448,7.943282347242821,0.00630957344480193,,,0.0
449,10.0,0.00630957344480193,,,0.0
450,12.589254117941687,0.00630957344480193,,,0.0
451,15.848931924611142,0.00630957344480193,,,0.0
452,19.952623149688787,0.00630957344480193,,,0.0
453,25.11886431509582,0.00630957344480193,,,0.0
454,31.622776601683793,0.00630957344480193,,,0.0
455,39.81071705534978,0.00630957344480193,,,0.0
456,50.11872336272725,0.00630957344480193,,,0.0
457,63.09573444801943,0.00630957344480193,,,0.0
458,79.43282347242821,0.00630957344480193,,,0.0
459,100.0,0.00630957344480193,,,0.0
460,0.001,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
461,0.0012589254117941675,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
462,0.001584893192461114,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
463,0.001995262314968879,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
464,0.0025118864315095794,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
465,0.0031622776601683794,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
466,0.003981071705534973,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
467,0.005011872336272725,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
468,0.00630957344480193,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
469,0.007943282347242814,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
470,0.01,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
471,0.012589254117941675,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
472,0.01584893192461114,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
473,0.0199526231496888,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
474,0.025118864315095808,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
475,0.03162277660168379,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
476,0.039810717055349734,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
477,0.05011872336272725,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
478,0.06309573444801933,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
479,0.07943282347242818,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
480,0.1,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
481,0.12589254117941676,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
482,0.15848931924611143,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
483,0.19952623149688808,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
484,0.25118864315095824,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
485,0.31622776601683794,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
486,0.3981071705534973,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
487,0.5011872336272725,0.007943282347242814,0.3134425965501892,5.108333333333335,25.0
488,0.6309573444801936,0.007943282347242814,0.27903132787004165,5.108333333333335,26.0
489,0.7943282347242822,0.007943282347242814,0.27903132787004165,5.108333333333335,26.0
490,1.0,0.007943282347242814,0.27903132787004165,5.108333333333335,26.0
491,1.2589254117941675,0.007943282347242814,0.24839789738167165,5.108333333333335,27.0
492,1.584893192461114,0.007943282347242814,0.2211275554419927,5.108333333333335,28.0
493,1.9952623149688808,0.007943282347242814,0.19685108566204598,5.108333333333335,29.0
494,2.5118864315095824,0.007943282347242814,0.1388745493996076,5.108333333333335,32.0
495,3.1622776601683795,0.007943282347242814,0.027261638572745536,5.108333333333335,46.0
496,3.981071705534973,0.007943282347242814,5.1083333333333306e-05,1.5967198465490726,90.0
497,5.011872336272725,0.007943282347242814,,,0.0
498,6.309573444801936,0.007943282347242814,,,0.0
499,7.943282347242821,0.007943282347242814,,,0.0
500,10.0,0.007943282347242814,,,0.0
501,12.589254117941687,0.007943282347242814,,,0.0
502,15.848931924611142,0.007943282347242814,,,0.0
503,19.952623149688787,0.007943282347242814,,,0.0
504,25.11886431509582,0.007943282347242814,,,0.0
505,31.622776601683793,0.007943282347242814,,,0.0
506,39.81071705534978,0.007943282347242814,,,0.0
507,50.11872336272725,0.007943282347242814,,,0.0
508,63.09573444801943,0.007943282347242814,,,0.0
509,79.43282347242821,0.007943282347242814,,,0.0
510,100.0,0.007943282347242814,,,0.0
511,0.001,0.01,0.3134425965501892,5.108333333333335,25.0
512,0.0012589254117941675,0.01,0.3134425965501892,5.108333333333335,25.0
513,0.001584893192461114,0.01,0.3134425965501892,5.108333333333335,25.0
514,0.001995262314968879,0.01,0.3134425965501892,5.108333333333335,25.0
515,0.0025118864315095794,0.01,0.3134425965501892,5.108333333333335,25.0
516,0.0031622776601683794,0.01,0.3134425965501892,5.108333333333335,25.0
517,0.003981071705534973,0.01,0.3134425965501892,5.108333333333335,25.0
518,0.005011872336272725,0.01,0.3134425965501892,5.108333333333335,25.0
519,0.00630957344480193,0.01,0.3134425965501892,5.108333333333335,25.0
520,0.007943282347242814,0.01,0.3134425965501892,5.108333333333335,25.0
521,0.01,0.01,0.3134425965501892,5.108333333333335,25.0
522,0.012589254117941675,0.01,0.3134425965501892,5.108333333333335,25.0
523,0.01584893192461114,0.01,0.3134425965501892,5.108333333333335,25.0
524,0.0199526231496888,0.01,0.3134425965501892,5.108333333333335,25.0
525,0.025118864315095808,0.01,0.3134425965501892,5.108333333333335,25.0
526,0.03162277660168379,0.01,0.3134425965501892,5.108333333333335,25.0
527,0.039810717055349734,0.01,0.3134425965501892,5.108333333333335,25.0
528,0.05011872336272725,0.01,0.3134425965501892,5.108333333333335,25.0
529,0.06309573444801933,0.01,0.3134425965501892,5.108333333333335,25.0
530,0.07943282347242818,0.01,0.3134425965501892,5.108333333333335,25.0
531,0.1,0.01,0.3134425965501892,5.108333333333335,25.0
532,0.12589254117941676,0.01,0.3134425965501892,5.108333333333335,25.0
533,0.15848931924611143,0.01,0.3134425965501892,5.108333333333335,25.0
534,0.19952623149688808,0.01,0.3134425965501892,5.108333333333335,25.0
535,0.25118864315095824,0.01,0.3134425965501892,5.108333333333335,25.0
536,0.31622776601683794,0.01,0.3134425965501892,5.108333333333335,25.0
537,0.3981071705534973,0.01,0.3134425965501892,5.108333333333335,25.0
538,0.5011872336272725,0.01,0.3134425965501892,5.108333333333335,25.0
539,0.6309573444801936,0.01,0.27903132787004165,5.108333333333335,26.0
540,0.7943282347242822,0.01,0.27903132787004165,5.108333333333335,26.0
541,1.0,0.01,0.27903132787004165,5.108333333333335,26.0
542,1.2589254117941675,0.01,0.24839789738167165,5.108333333333335,27.0
543,1.584893192461114,0.01,0.2211275554419927,5.108333333333335,28.0
544,1.9952623149688808,0.01,0.19685108566204598,5.108333333333335,29.0
545,2.5118864315095824,0.01,0.1388745493996076,5.108333333333335,32.0
546,3.1622776601683795,0.01,0.024268721911408445,5.108333333333335,47.0
547,3.981071705534973,0.01,5.1083333333333306e-05,1.5967198465490726,90.0
548,5.011872336272725,0.01,,,0.0
549,6.309573444801936,0.01,,,0.0
550,7.943282347242821,0.01,,,0.0
551,10.0,0.01,,,0.0
552,12.589254117941687,0.01,,,0.0
553,15.848931924611142,0.01,,,0.0
554,19.952623149688787,0.01,,,0.0
555,25.11886431509582,0.01,,,0.0
556,31.622776601683793,0.01,,,0.0
557,39.81071705534978,0.01,,,0.0
558,50.11872336272725,0.01,,,0.0
559,63.09573444801943,0.01,,,0.0
560,79.43282347242821,0.01,,,0.0
561,100.0,0.01,,,0.0
562,0.001,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
563,0.0012589254117941675,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
564,0.001584893192461114,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
565,0.001995262314968879,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
566,0.0025118864315095794,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
567,0.0031622776601683794,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
568,0.003981071705534973,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
569,0.005011872336272725,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
570,0.00630957344480193,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
571,0.007943282347242814,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
572,0.01,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
573,0.012589254117941675,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
574,0.01584893192461114,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
575,0.0199526231496888,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
576,0.025118864315095808,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
577,0.03162277660168379,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
578,0.039810717055349734,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
579,0.05011872336272725,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
580,0.06309573444801933,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
581,0.07943282347242818,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
582,0.1,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
583,0.12589254117941676,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
584,0.15848931924611143,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
585,0.19952623149688808,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
586,0.25118864315095824,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
587,0.31622776601683794,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
588,0.3981071705534973,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
589,0.5011872336272725,0.012589254117941675,0.3134425965501892,5.108333333333335,25.0
590,0.6309573444801936,0.012589254117941675,0.27903132787004165,5.108333333333335,26.0
591,0.7943282347242822,0.012589254117941675,0.27903132787004165,5.108333333333335,26.0
592,1.0,0.012589254117941675,0.27903132787004165,5.108333333333335,26.0
593,1.2589254117941675,0.012589254117941675,0.24839789738167165,5.108333333333335,27.0
594,1.584893192461114,0.012589254117941675,0.2211275554419927,5.108333333333335,28.0
595,1.9952623149688808,0.012589254117941675,0.19685108566204598,5.108333333333335,29.0
596,2.5118864315095824,0.012589254117941675,0.1388745493996076,5.108333333333335,32.0
597,3.1622776601683795,0.012589254117941675,0.024268721911408445,5.108333333333335,47.0
598,3.981071705534973,0.012589254117941675,5.1083333333333306e-05,1.5967198465490726,90.0
599,5.011872336272725,0.012589254117941675,,,0.0
600,6.309573444801936,0.012589254117941675,,,0.0
601,7.943282347242821,0.012589254117941675,,,0.0
602,10.0,0.012589254117941675,,,0.0
603,12.589254117941687,0.012589254117941675,,,0.0
604,15.848931924611142,0.012589254117941675,,,0.0
605,19.952623149688787,0.012589254117941675,,,0.0
606,25.11886431509582,0.012589254117941675,,,0.0
607,31.622776601683793,0.012589254117941675,,,0.0
608,39.81071705534978,0.012589254117941675,,,0.0
609,50.11872336272725,0.012589254117941675,,,0.0
610,63.09573444801943,0.012589254117941675,,,0.0
611,79.43282347242821,0.012589254117941675,,,0.0
612,100.0,0.012589254117941675,,,0.0
613,0.001,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
614,0.0012589254117941675,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
615,0.001584893192461114,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
616,0.001995262314968879,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
617,0.0025118864315095794,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
618,0.0031622776601683794,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
619,0.003981071705534973,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
620,0.005011872336272725,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
621,0.00630957344480193,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
622,0.007943282347242814,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
623,0.01,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
624,0.012589254117941675,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
625,0.01584893192461114,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
626,0.0199526231496888,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
627,0.025118864315095808,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
628,0.03162277660168379,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
629,0.039810717055349734,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
630,0.05011872336272725,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
631,0.06309573444801933,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
632,0.07943282347242818,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
633,0.1,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
634,0.12589254117941676,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
635,0.15848931924611143,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
636,0.19952623149688808,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
637,0.25118864315095824,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
638,0.31622776601683794,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
639,0.3981071705534973,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
640,0.5011872336272725,0.01584893192461114,0.3134425965501892,5.108333333333335,25.0
641,0.6309573444801936,0.01584893192461114,0.27903132787004165,5.108333333333335,26.0
642,0.7943282347242822,0.01584893192461114,0.27903132787004165,5.108333333333335,26.0
643,1.0,0.01584893192461114,0.27903132787004165,5.108333333333335,26.0
644,1.2589254117941675,0.01584893192461114,0.24839789738167165,5.108333333333335,27.0
645,1.584893192461114,0.01584893192461114,0.2211275554419927,5.108333333333335,28.0
646,1.9952623149688808,0.01584893192461114,0.19685108566204598,5.108333333333335,29.0
647,2.5118864315095824,0.01584893192461114,0.1388745493996076,5.108333333333335,32.0
648,3.1622776601683795,0.01584893192461114,0.024268721911408445,5.108333333333335,47.0
649,3.981071705534973,0.01584893192461114,5.1083333333333306e-05,1.4214240946274725,89.0
650,5.011872336272725,0.01584893192461114,,,0.0
651,6.309573444801936,0.01584893192461114,,,0.0
652,7.943282347242821,0.01584893192461114,,,0.0
653,10.0,0.01584893192461114,,,0.0
654,12.589254117941687,0.01584893192461114,,,0.0
655,15.848931924611142,0.01584893192461114,,,0.0
656,19.952623149688787,0.01584893192461114,,,0.0
657,25.11886431509582,0.01584893192461114,,,0.0
658,31.622776601683793,0.01584893192461114,,,0.0
659,39.81071705534978,0.01584893192461114,,,0.0
660,50.11872336272725,0.01584893192461114,,,0.0
661,63.09573444801943,0.01584893192461114,,,0.0
662,79.43282347242821,0.01584893192461114,,,0.0
663,100.0,0.01584893192461114,,,0.0
664,0.001,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
665,0.0012589254117941675,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
666,0.001584893192461114,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
667,0.001995262314968879,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
668,0.0025118864315095794,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
669,0.0031622776601683794,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
670,0.003981071705534973,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
671,0.005011872336272725,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
672,0.00630957344480193,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
673,0.007943282347242814,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
674,0.01,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
675,0.012589254117941675,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
676,0.01584893192461114,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
677,0.0199526231496888,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
678,0.025118864315095808,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
679,0.03162277660168379,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
680,0.039810717055349734,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
681,0.05011872336272725,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
682,0.06309573444801933,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
683,0.07943282347242818,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
684,0.1,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
685,0.12589254117941676,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
686,0.15848931924611143,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
687,0.19952623149688808,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
688,0.25118864315095824,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
689,0.31622776601683794,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
690,0.3981071705534973,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
691,0.5011872336272725,0.0199526231496888,0.3134425965501892,5.108333333333335,25.0
692,0.6309573444801936,0.0199526231496888,0.27903132787004165,5.108333333333335,26.0
693,0.7943282347242822,0.0199526231496888,0.27903132787004165,5.108333333333335,26.0
694,1.0,0.0199526231496888,0.27903132787004165,5.108333333333335,26.0
695,1.2589254117941675,0.0199526231496888,0.24839789738167165,5.108333333333335,27.0
696,1.584893192461114,0.0199526231496888,0.2211275554419927,5.108333333333335,28.0
697,1.9952623149688808,0.0199526231496888,0.19685108566204598,5.108333333333335,29.0
698,2.5118864315095824,0.0199526231496888,0.1388745493996076,5.108333333333335,32.0
699,3.1622776601683795,0.0199526231496888,0.024268721911408445,5.108333333333335,47.0
700,3.981071705534973,0.0199526231496888,5.1083333333333306e-05,1.2653731718524306,88.0
701,5.011872336272725,0.0199526231496888,,,0.0
702,6.309573444801936,0.0199526231496888,,,0.0
703,7.943282347242821,0.0199526231496888,,,0.0
704,10.0,0.0199526231496888,,,0.0
705,12.589254117941687,0.0199526231496888,,,0.0
706,15.848931924611142,0.0199526231496888,,,0.0
707,19.952623149688787,0.0199526231496888,,,0.0
708,25.11886431509582,0.0199526231496888,,,0.0
709,31.622776601683793,0.0199526231496888,,,0.0
710,39.81071705534978,0.0199526231496888,,,0.0
711,50.11872336272725,0.0199526231496888,,,0.0
712,63.09573444801943,0.0199526231496888,,,0.0
713,79.43282347242821,0.0199526231496888,,,0.0
714,100.0,0.0199526231496888,,,0.0
715,0.001,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
716,0.0012589254117941675,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
717,0.001584893192461114,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
718,0.001995262314968879,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
719,0.0025118864315095794,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
720,0.0031622776601683794,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
721,0.003981071705534973,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
722,0.005011872336272725,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
723,0.00630957344480193,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
724,0.007943282347242814,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
725,0.01,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
726,0.012589254117941675,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
727,0.01584893192461114,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
728,0.0199526231496888,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
729,0.025118864315095808,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
730,0.03162277660168379,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
731,0.039810717055349734,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
732,0.05011872336272725,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
733,0.06309573444801933,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
734,0.07943282347242818,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
735,0.1,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
736,0.12589254117941676,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
737,0.15848931924611143,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
738,0.19952623149688808,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
739,0.25118864315095824,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
740,0.31622776601683794,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
741,0.3981071705534973,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
742,0.5011872336272725,0.025118864315095808,0.3134425965501892,5.108333333333335,25.0
743,0.6309573444801936,0.025118864315095808,0.27903132787004165,5.108333333333335,26.0
744,0.7943282347242822,0.025118864315095808,0.27903132787004165,5.108333333333335,26.0
745,1.0,0.025118864315095808,0.27903132787004165,5.108333333333335,26.0
746,1.2589254117941675,0.025118864315095808,0.24839789738167165,5.108333333333335,27.0
747,1.584893192461114,0.025118864315095808,0.2211275554419927,5.108333333333335,28.0
748,1.9952623149688808,0.025118864315095808,0.19685108566204598,5.108333333333335,29.0
749,2.5118864315095824,0.025118864315095808,0.1388745493996076,5.108333333333335,32.0
750,3.1622776601683795,0.025118864315095808,0.024268721911408445,5.108333333333335,47.0
751,3.981071705534973,0.025118864315095808,5.1083333333333306e-05,1.0027865987289053,86.0
752,5.011872336272725,0.025118864315095808,,,0.0
753,6.309573444801936,0.025118864315095808,,,0.0
754,7.943282347242821,0.025118864315095808,,,0.0
755,10.0,0.025118864315095808,,,0.0
756,12.589254117941687,0.025118864315095808,,,0.0
757,15.848931924611142,0.025118864315095808,,,0.0
758,19.952623149688787,0.025118864315095808,,,0.0
759,25.11886431509582,0.025118864315095808,,,0.0
760,31.622776601683793,0.025118864315095808,,,0.0
761,39.81071705534978,0.025118864315095808,,,0.0
762,50.11872336272725,0.025118864315095808,,,0.0
763,63.09573444801943,0.025118864315095808,,,0.0
764,79.43282347242821,0.025118864315095808,,,0.0
765,100.0,0.025118864315095808,,,0.0
766,0.001,0.03162277660168379,0.3134425965501892,5.108333333333335,25.0
767,0.0012589254117941675,0.03162277660168379,0.3134425965501892,5.108333333333335,25.0
768,0.001584893192461114,0.03162277660168379,0.3134425965501892,5.108333333333335,25.0
769,0.001995262314968879,0.03162277660168379,0.3134425965501892,5.108333333333335,25.0
770,0.0025118864315095794,0.03162277660168379,0.3134425965501892,5.108333333333335,25.0
771,0.0031622776601683794,0.03162277660168379,0.3134425965501892,5.108333333333335,25.0
772,0.003981071705534973,0.03162277660168379,0.3134425965501892,5.108333333333335,25.0
773,0.005011872336272725,0.03162277660168379,0.3134425965501892,5.108333333333335,25.0
774,0.00630957344480193,0.03162277660168379,0.3134425965501892,5.108333333333335,25.0
775,0.007943282347242814,0.03162277660168379,0.3134425965501892,5.108333333333335,25.0
776,0.01,0.03162277660168379,0.3134425965501892,5.108333333333335,25.0
777,0.012589254117941675,0.03162277660168379,0.3134425965501892,5.108333333333335,25.0
778,0.01584893192461114,0.03162277660168379,0.3134425965501892,5.108333333333335,25.0
779,0.0199526231496888,0.03162277660168379,0.3134425965501892,5.108333333333335,25.0
780,0.025118864315095808,0.03162277660168379,0.3134425965501892,5.108333333333335,25.0
