,beta,gammam,gammamRNA,gammad,alphaass,alphadiss,phi0,f1,f2,f3,f12,f13,f23,f123,kb1,kb2,kb3,ku1,ku2,ku3,bcoop12,bcoop13,bcoop23,bcoop123,ucoop12,ucoop13,ucoop23,ucoop123,DNAtot,taum,taumRNA,period,DNA0_min,DNA0_max,DNA1_min,DNA1_max,DNA2_min,DNA2_max,DNA3_min,DNA3_max,DNA12_min,DNA12_max,DNA23_min,DNA23_max,DNA13_min,DNA13_max,DNA123_min,DNA123_max,mRNA_min,mRNA_max,m_min,m_max,d_min,d_max,selected,monotonicity_type
968,1.17,0.08773,0.1591,0.07209,0.3771,155.5,3.143,0.2186,0.5035,0.005209,0.003884,0.1457,85.01,0.03766,0.001663,0.2468,3.106,0.1245,28.84,0.2879,12.73,0.06576,1.283,3.153,0.1085,1.18,4.57,0.05893,1,0,0,147.5,2.96E-06,0.01267,2.64E-06,0.02097,3.84E-06,0.0002919,0.004846,0.3666,0.0005321,0.04013,0.0006802,0.05072,0.0003185,0.02496,0.6067,0.9923,1.973,69.15,27.7,288.3,1.86,201.5,FALSE,3
969,0.4421,0.1329,0.005847,0.00175,0.01063,71.77,0.04575,0.1091,0.004891,14.64,0.002047,91.47,0.001822,0.002112,0.02986,0.01701,0.2355,0.1293,0.01036,1.852,0.2928,12.44,0.198,3.303,0.06076,1.337,3.076,0.1469,1,0,0,1095,0.01114,0.4044,0.007934,0.05152,0.03854,0.285,0.004265,0.02981,0.1286,0.1286,0.001048,0.002859,0.01347,0.1035,0.09801,0.7655,15.03,47.48,50.02,157.4,0.3706,3.669,FALSE,1
970,43.28,0.2921,1.865,0.003884,0.02578,46.8,0.9732,0.1438,0.001326,1.783,0.5065,0.007618,55.1,0.006406,0.00823,4.039,0.4971,1.027,0.08419,20.17,0.1502,0.05802,0.4307,11.35,0.05425,0.5591,1.214,0.07211,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,3
971,0.214,0.233,0.06501,0.00311,0.01361,46.48,0.1456,0.004507,1.935,0.08914,72.28,10.21,0.006483,0.8105,18.45,41.73,4.996,7.413,0.06032,0.03443,10.24,0.0717,0.1002,0.5958,1.366,0.3834,0.06369,0.4727,1,0,0,363.6,7.56E-05,0.3273,8.14E-05,0.0004613,0.02266,0.1464,0.0005889,0.0795,0.001977,0.3356,0.2464,0.7874,0.0001097,0.0002768,0.001507,0.5132,1.531,43.45,1.457,39.04,0.000729,0.4462,FALSE,0
972,63.63,0.7475,0.1986,0.01076,0.02484,3.516,0.1155,0.001318,1.986,0.02408,25.15,6.56,20.66,0.002198,0.001037,0.08388,0.7543,0.07538,160.7,1.114,0.4102,0.2723,4.227,16.6,0.6332,0.9769,0.1444,0.08925,1,0,0,75.3,0.002209,0.01965,0.0007244,0.01243,6.11E-05,0.0001505,0.07929,0.1947,1.39E-05,5.54E-05,0.03051,0.09381,0.007735,0.03108,0.7077,0.8517,0.5028,1.115,42.91,90.16,12.97,57.23,FALSE,3
973,5.508,0.2162,0.5522,0.00271,0.03611,46.93,0.372,0.01084,0.001925,3.61,3.154,0.2489,20.67,0.02921,0.04802,3.871,86.53,0.03554,0.1828,54.63,0.1638,10.76,0.9276,3.965,0.09273,8.16,0.654,0.07656,1,0,0,87.1,0.009541,0.05375,0.002171,0.01361,0.0611,0.1087,0.00432,0.008698,0.01689,0.06937,0.01226,0.05525,0.001339,0.002429,0.7536,0.8628,0.3705,0.8436,9.718,20.55,0.07277,0.3249,FALSE,0
974,1.377,0.5856,0.2932,0.01897,0.2684,3.062,0.03464,0.8035,7.035,0.02501,0.07741,97.41,5.709,0.1042,9.685,0.002442,11.36,2.759,1.455,0.1658,1.998,1.526,1.042,1.54,0.3339,19.39,0.09574,0.1015,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
975,0.1394,0.1996,0.07048,0.005837,0.1409,1.668,0.056,0.1053,66.64,0.01692,0.0108,15.04,0.006182,0.003124,0.0507,0.2578,10.76,0.01254,0.263,593,2.069,0.8849,0.05641,1.311,0.05498,10.78,0.09922,10.04,1,0,0,263,0.06753,0.4482,0.04324,0.2659,0.006655,0.08735,9.72E-05,0.001876,0.3373,0.8489,1.64E-06,0.0004668,9.04E-06,4.29E-05,1.07E-06,5.47E-05,0.5664,4.369,0.4723,2.735,0.02292,0.6225,FALSE,0
976,4.683,0.996,0.1676,0.07262,0.3625,967.8,1.64,1.257,39.2,0.02409,59.08,0.006107,0.003986,0.002502,0.1145,0.3069,0.003388,5.331,8.408,0.1028,0.4344,18.31,0.07647,1.447,4.533,0.0649,8.646,15.02,1,0,0,71.6,0.1421,0.6135,0.004283,0.0548,0.006392,0.1003,0.009877,0.1493,5.96E-06,0.001893,1.61E-05,4.19E-05,0.3015,0.7824,4.44E-07,2.29E-05,6.978,37.22,32.91,171.7,0.4058,11.04,FALSE,1
977,0.2333,0.6629,0.08354,0.0005253,0.01413,34.23,2.178,2.469,0.001172,0.1272,0.009725,0.4003,51.82,0.005482,0.00389,7.219,10.92,0.01523,0.01343,114.1,1.457,7.648,10.61,1.649,0.1619,1.393,1.723,1.227,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
978,2.903,0.6905,2.724,0.04035,0.1977,7.337,0.09831,68.14,0.4454,0.1575,0.2804,0.03227,0.2966,0.9242,98.53,0.01093,0.03539,7.017,5.756,0.01624,0.475,15.68,5.72,8.108,2.553,0.2763,7.352,2.014,1,0,0,110.2,0.07237,0.5237,0.01631,0.3794,2.19E-06,4.62E-05,0.002549,0.1769,2.01E-08,2.57E-05,7.00E-07,7.22E-07,0.3495,0.746,1.24E-06,0.0001942,0.05446,0.9328,0.2585,3.305,0.002922,0.2842,FALSE,2
979,23.36,0.8859,0.3359,0.0007781,0.2872,734.1,2.403,1.484,0.01173,0.001396,0.1568,11.55,0.1687,0.0138,0.4322,0.0084,0.1608,435.7,0.2434,0.3148,1.701,2.029,0.08683,0.2779,0.06821,0.1422,0.367,0.0729,1,0,0,90.5,0.001513,0.3255,0.0001982,0.0002724,0.000569,0.08017,0.107,0.165,0.001934,0.003554,0.003296,0.1911,0.002082,0.3081,0.1626,0.7639,1.796,23.81,49.23,607.6,0.9484,144.4,FALSE,3
980,49.8,0.4359,1.143,0.006629,0.01006,104.3,0.01086,5.375,40.22,0.00545,5.937,1.094,83.69,0.01815,0.03237,36.53,9.326,1.08,1.667,65.73,0.8239,12.26,8.915,4.921,0.08248,1.77,0.1276,0.1603,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0
981,0.2495,0.0444,4.499,0.0009235,0.1187,5.965,0.2345,42.19,25.1,2.604,3.224,0.3527,0.005475,0.003654,90.17,0.09583,0.004634,44.28,4.382,0.01115,0.9352,1.182,16.11,2.061,1.298,0.1855,17.54,0.4584,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
982,79.36,0.3595,2.235,0.007458,0.1966,179.8,0.3606,98.49,0.01032,0.005947,0.002045,6.215,0.006715,0.09299,46.91,0.001102,0.08123,180.3,0.01235,0.01141,18.39,0.05536,16.83,4.042,11.24,0.05216,0.05707,0.07147,1,0,0,157.9,0.009505,0.07335,2.89E-06,0.01883,0.0002201,0.0002241,0.001303,0.04629,1.33E-05,0.000293,0.01032,0.9408,4.94E-06,0.007909,0.01841,0.9659,0.003558,0.319,0.8332,57.62,0.0007684,3.629,FALSE,2
983,0.02466,0.1343,7.839,0.0008498,0.05997,0.03954,2.405,0.0598,0.2299,0.005199,22.51,24.53,0.02249,0.01702,0.9945,8.124,0.0034,2.102,12.92,0.08777,17.8,0.3425,5.12,1.296,0.08729,0.08131,0.1856,0.2983,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0
984,0.7077,0.01563,4.546,0.008306,0.01253,23.84,0.66,31.21,0.002222,0.001709,27.12,0.2821,6.713,0.2965,1.078,1.908,0.002613,6.348,0.02231,0.2117,2.165,1.001,2.871,8.765,0.2808,0.1441,0.1031,0.3371,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
985,4.339,0.03862,8.211,0.01069,0.8063,942.2,0.05709,79,0.001024,94.73,0.174,0.01342,0.01205,0.001408,1.654,0.002717,8.213,404.6,0.02752,3.136,1.996,14.9,5.628,0.9611,0.06929,0.07894,0.07549,4.144,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0
986,4.773,0.2448,0.3831,0.006671,0.09876,3.504,0.01374,0.009605,79.66,0.01023,0.001872,0.006455,0.1245,6.231,0.01894,44.92,0.02396,0.01854,69.36,0.03046,3.202,16.49,11.66,2.365,3.241,0.06535,9.088,15.59,1,0,0,420.4,0.08566,0.622,0.005124,0.06733,0.0001717,0.1207,0.01148,0.03039,6.20E-05,0.002786,3.95E-05,0.0138,0.3025,0.8425,0.0001769,0.07331,0.005555,0.3505,0.1501,5.549,0.001848,0.8523,FALSE,2
987,0.07174,0.1974,0.2179,0.06618,0.2776,64.6,0.2017,68.11,0.008546,0.01828,0.103,0.2189,0.07611,0.01825,12.27,0.202,0.2228,1.01,0.05539,0.02856,0.1263,2.193,2.658,18.39,0.4363,1.091,0.4623,0.273,1,0,0,208.1,0.09416,0.8104,0.009388,0.3592,0.01006,0.03369,0.02631,0.1507,0.001371,0.002257,0.00387,0.1909,0.00505,0.125,0.03882,0.6831,0.9729,21.32,0.5603,6.283,0.001582,0.1684,FALSE,0
988,12.52,0.3257,3.037,0.05473,0.01075,3.275,0.1592,0.1767,0.003424,4.055,0.875,0.007705,34.74,0.01452,0.03424,0.09569,72.91,0.05245,0.0534,28.58,0.2241,2.893,6.361,0.6428,6.608,0.4191,5.978,1.662,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
989,2.53,0.3271,0.5535,0.0005614,0.09317,600.4,0.2094,0.004837,12.41,0.4024,0.01514,0.05645,0.009129,0.04961,0.0254,60.04,0.1007,41.52,2.347,0.01801,1.644,1.198,4.671,2.337,0.1471,1.039,0.1747,0.1255,1,0,0,259.6,0.6027,0.7693,1.68E-06,4.88E-06,0.07045,0.2037,0.01815,0.05115,1.76E-06,1.82E-05,0.1076,0.1881,1.11E-07,1.94E-07,6.39E-05,0.0003362,0.624,1.191,4.841,9.186,0.003639,0.01309,FALSE,2
990,0.02359,0.1222,0.4569,0.02242,0.1136,12.01,0.4728,6.6,78.78,0.01151,29.55,2.376,0.08429,0.03839,0.007657,28.35,0.205,866.9,1.212,0.01407,1.856,0.28,3.454,3.012,0.6909,0.2612,0.1061,0.05558,1,0,0,205.3,0.08809,0.4129,8.99E-09,8.48E-08,0.02441,0.2179,0.01241,0.1802,2.05E-09,3.41E-07,0.425,0.7902,5.31E-09,9.75E-09,2.10E-06,7.29E-05,2.317,17.81,0.5578,2.824,0.003363,0.07415,FALSE,0
991,0.2065,0.2207,4.496,0.01162,0.1141,41.51,0.8445,60.91,0.601,0.1974,0.01697,0.004633,18.45,2.428,38.26,0.9947,0.09876,0.412,17.84,0.01974,1.505,19.5,0.1461,14.63,0.1239,0.0882,1.384,0.7332,1,0,0,293.2,0.104,0.6131,0.01305,0.3834,6.50E-06,0.0002586,0.0007577,0.07734,2.75E-06,0.007242,1.10E-07,1.21E-07,0.321,0.7093,0.0001833,0.02475,0.2245,4.426,0.2565,3.447,0.000289,0.03196,FALSE,2
992,0.4014,0.8599,0.01662,0.006299,0.2849,189.8,0.6297,2.172,0.3168,1.56,46.9,0.1958,48.64,0.01665,0.005973,9.289,0.007129,0.1038,50.69,0.1881,7.007,2.076,3.06,0.7848,0.4156,0.05566,0.08174,0.1414,1,0,0,888.5,0.01679,0.3905,0.001273,0.008388,0.0008347,0.05524,0.0004652,0.004265,0.0004786,0.04387,0.0006508,0.03006,0.0005014,0.03904,0.569,0.9671,9.767,90.67,4.566,42.23,0.0313,2.677,FALSE,0
993,1.327,0.4313,5.805,0.09517,0.04509,0.1162,0.814,0.001979,5.064,1.571,0.5361,73.66,0.003819,19.92,14.15,0.09948,5.068,124.2,0.05755,0.02268,0.3773,0.2671,0.485,0.9786,0.8549,0.05241,0.07486,15.41,1,0,0,162.5,0.0002496,0.02278,4.41E-05,0.0001827,0.0003177,0.006966,0.08758,0.3309,2.58E-05,2.59E-05,0.6253,0.8462,0.007409,0.1192,0.0006127,0.02168,0.1353,1.309,0.4131,2.964,0.05318,1.71,FALSE,0
994,0.09441,0.2249,0.08782,0.005872,0.7313,4.278,0.09461,0.9096,0.009005,0.3361,3.284,61.61,2.663,0.005172,0.01228,0.002017,0.1541,0.04004,0.1713,0.6804,2.139,13.99,4.838,8.075,0.125,0.2156,0.2812,0.06939,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0
995,0.2508,0.5457,1.251,0.03707,0.3193,69.63,7.683,55.82,0.008692,0.001456,18.83,12.62,0.02769,2.169,1.603,0.06602,0.1294,5.226,0.1422,0.06179,0.05407,0.2486,6.051,14.11,2.514,3.697,0.1537,0.08607,1,0,0,74.5,0.4347,0.6791,0.004354,0.0408,0.02137,0.0327,0.1077,0.1374,4.12E-06,5.79E-05,0.1721,0.3702,6.60E-05,0.000775,0.0004965,0.006314,4.909,17.25,2.344,7.701,0.0254,0.2714,FALSE,2
996,10.32,0.1824,0.4511,0.001823,0.4935,6.271,0.0768,0.1123,45.31,0.004592,0.1181,0.004778,65.84,0.002037,0.003908,0.1605,0.2885,0.01099,5.982,0.02105,12.79,5.109,0.3857,0.264,0.1016,0.139,0.159,0.4795,1,0,0,256.7,0.001503,0.0758,8.30E-05,0.03913,1.09E-05,0.0003833,0.02922,0.1471,0.0006176,0.001673,6.30E-05,0.009914,0.08919,0.7334,0.1199,0.8569,0.00438,0.113,0.4611,5.345,0.0185,2.247,FALSE,0
997,0.6186,0.05529,2.542,0.005943,0.02195,13.69,0.5065,0.02593,5.102,0.03117,2.868,0.01694,35.06,0.08914,0.02964,73.43,16.96,0.505,2.772,0.6896,9.167,7.342,0.0851,0.3163,0.1065,0.08183,0.1904,0.07371,1,0,0,401.1,0.04617,0.3731,4.51E-05,0.00116,0.02427,0.1482,0.02378,0.1344,0.00728,0.009448,0.00135,0.07912,0.003319,0.02011,0.4383,0.7836,0.09735,0.7078,1.401,6.7,0.003568,0.0711,FALSE,0
998,0.3004,0.1628,0.09613,0.0005439,0.01039,0.3595,0.08916,5.741,0.8169,42.36,0.0156,9.536,0.07223,0.656,0.002382,0.005626,0.012,0.2536,0.03843,0.05548,4.137,0.6658,0.7544,14.34,0.07816,1.825,0.05494,0.3964,1,0,0,520.9,0.2384,0.4147,0.001447,0.003741,0.03245,0.04568,0.03399,0.08583,0.01249,0.01925,0.0579,0.1465,7.93E-05,0.0002973,0.3732,0.5722,1.957,3.995,3.648,7.271,0.391,1.514,FALSE,3
999,34.16,0.4026,0.2376,0.001194,0.01107,538.6,0.02932,0.3205,0.001244,55.76,0.6713,0.007366,0.04285,1.431,0.1522,3.516,17.79,19.14,0.01872,1.691,5.963,0.9855,1.09,0.3224,2.313,0.08467,0.1038,0.1396,1,0,0,95.3,0.1128,0.5637,1.26E-06,5.52E-05,0.1868,0.6118,0.001735,0.07125,5.50E-06,0.0001254,0.03542,0.6267,8.17E-08,0.0001699,1.12E-05,0.01022,0.05205,0.4876,4.592,39.87,0.0004608,0.0326,FALSE,2
1000,6.931,0.1291,0.9839,0.0511,0.3601,5.039,0.04888,0.02277,0.002128,0.01009,0.006609,23.56,0.5159,0.0227,0.7556,0.004454,0.4644,0.07284,0.2042,0.2454,0.8965,0.3565,2.461,0.1931,0.06846,2.088,0.1131,0.1316,1,0,0,331.2,0.0009657,0.2638,0.0787,0.4495,1.55E-05,0.004552,0.01418,0.08533,0.01114,0.1537,0.005543,0.01731,0.00177,0.3528,0.2178,0.7684,0.01059,0.4132,0.7876,11.24,0.04598,8.935,FALSE,1
1001,3.984,0.4761,1.403,0.00219,0.01343,2.973,0.4918,33.26,0.001547,3.209,1.376,0.03294,0.008993,6.504,3.524,0.001636,0.002805,7.635,19.95,0.01597,0.3337,4.597,0.09861,0.1167,0.3905,0.1095,8.914,0.3493,1,0,0,140.7,0.1613,0.5058,0.01871,0.2913,3.31E-06,5.19E-05,0.007954,0.1952,1.42E-07,6.85E-05,1.82E-08,3.98E-08,0.3567,0.6343,1.13E-08,1.14E-08,0.5688,3.474,4.833,27.87,0.1076,3.497,FALSE,1
1002,0.5149,0.08,3.633,0.003556,0.09086,578.8,0.5178,27.44,0.004989,1.64,0.002178,0.1022,0.01025,0.1285,87.65,0.002415,0.01298,1.463,1.495,0.01426,4.519,6.94,0.06467,0.1492,15.06,0.08649,12.34,0.1089,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0
1003,3.122,0.3899,0.8959,0.06669,0.9255,16.13,0.538,0.3794,0.01717,3.703,0.199,9.313,0.002706,0.001821,0.6284,0.002628,0.05426,0.1716,0.02386,0.6678,0.849,7.581,0.4384,0.1344,0.06433,3.32,9.762,4.711,1,0,0,331.7,0.03357,0.1726,0.293,0.3578,0.004547,0.02219,0.006521,0.007923,0.4578,0.5482,3.49E-05,4.18E-05,0.02247,0.1346,5.24E-05,0.0003012,0.3636,0.9188,2.775,6.502,0.4402,2.416,FALSE,3
1004,0.0414,0.001312,0.06982,0.006265,0.9403,49.01,0.06464,0.1966,0.149,27.71,0.005354,0.7378,43.34,0.001537,0.001704,1.321,0.7597,0.01204,0.1264,1.12,3.144,1.334,4.401,9.361,0.1319,0.05958,0.1407,0.05176,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0
1005,9.002,0.3967,6.594,0.001465,0.01604,6.678,9.503,80.32,0.03669,0.003198,0.006972,0.2637,1.828,0.8037,12.97,0.002562,0.4987,294.5,0.01688,314.2,2.615,0.127,3.748,0.8834,0.07716,1.912,0.06534,1.364,1,0,0,43.3,0.008056,0.2203,0.0009684,0.1186,0.006436,0.6781,3.49E-05,0.004274,0.1796,0.8427,0.01096,0.05155,1.94E-08,0.0006279,0.0001265,0.1909,0.3227,14.01,8.586,171.9,0.1795,70.86,TRUE,3
1006,15.44,0.4527,4.51,0.002508,0.03009,2.555,0.3905,0.01725,66.36,0.0095,0.008025,12.37,0.2069,0.2386,11.3,0.004958,80.94,174.9,6.977,0.2114,13.58,3.382,5.423,1.019,0.1376,0.1119,0.05753,0.05393,1,0,0,160.7,0.0004041,0.06597,1.72E-05,0.0001019,7.36E-09,1.76E-08,0.1024,0.595,1.62E-06,1.62E-06,0.0002242,0.01154,0.006984,0.2727,0.3165,0.8251,0.02594,0.3016,0.9586,8.371,0.01627,0.7819,FALSE,0
1007,2.474,0.4856,0.7975,0.06494,0.2239,64.94,2.028,0.02405,0.005993,0.1259,1.188,29.65,0.003532,0.03188,0.02131,0.03901,0.3774,4.632,0.02596,0.04592,0.06746,2.879,0.818,3.18,0.4038,0.05514,0.2497,3.013,1,0,0,139,0.0004985,0.2958,2.49E-05,0.0003062,0.002294,0.1471,0.03796,0.3684,1.17E-05,1.70E-05,0.3585,0.5988,0.0008098,0.1651,0.0006028,0.2413,0.469,12.19,2.513,53.66,0.02202,9.917,FALSE,1
1008,50.77,0.8744,0.8035,0.001216,0.01735,5.452,0.2303,33.3,0.00143,0.8457,0.08911,24.74,0.0131,0.2598,3.196,0.02283,10.46,16.45,0.05831,0.02513,0.7642,7.044,7.789,4.623,2.626,1.905,0.06689,0.07752,1,0,0,58.5,0.0009606,0.002536,2.92E-05,4.04E-05,3.60E-05,0.0001317,0.06353,0.0844,3.46E-07,3.48E-07,0.2953,0.4759,0.004037,0.008667,0.4401,0.6262,0.08273,0.1266,4.818,7.32,0.07422,0.17,FALSE,0
1009,2.901,0.4184,0.07575,0.02718,0.03859,7.283,0.01203,72.78,0.2179,0.003142,0.001079,1.972,0.00878,0.002621,1.821,0.1084,0.003108,4.415,0.4205,0.01616,0.1431,0.9016,0.1099,9.458,0.124,0.06589,5.431,0.4333,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1010,0.1722,0.5031,6.684,0.02229,0.5098,0.1651,4.388,0.01205,0.01227,95.77,32.37,0.01773,0.004528,0.08655,0.008074,0.004322,2.665,1.281,0.01723,0.5982,6.114,0.2383,10.89,10.2,0.05114,0.1364,0.08123,0.0609,1,0,0,273.1,0.009382,0.03116,3.53E-06,2.74E-05,0.0001068,0.004629,0.001868,0.02141,1.26E-05,0.0003057,0.02136,0.06288,1.21E-05,1.91E-05,0.8975,0.9572,0.1921,1.408,0.06759,0.407,0.01651,0.4297,FALSE,2
1011,35.95,0.4546,4.632,0.01596,0.1461,113,0.1561,83.71,0.01936,1.662,0.05136,0.001933,0.001881,0.008585,8.568,0.00218,0.08774,17.61,33.76,0.02531,18.51,0.1231,0.4326,0.8603,0.14,0.2545,0.1836,17.25,1,0,0,69.4,0.1101,0.6164,0.01201,0.2719,1.60E-06,3.45E-05,0.3323,0.3355,5.38E-06,0.007667,3.53E-06,0.0002023,0.005464,0.3105,2.89E-07,0.001131,0.07845,0.7905,6.291,53.65,0.05124,3.72,FALSE,1
1012,0.05533,0.3955,0.2533,0.002479,0.1167,6.902,0.1948,0.1076,54.38,4.612,0.04877,0.3365,0.03992,0.277,38.73,18.17,0.1421,98.45,1.075,0.02121,0.9279,0.1498,0.8123,0.3227,2.785,3.067,0.06591,0.08896,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,2
1013,13.37,0.5277,0.4512,0.00066,0.02164,0.08385,0.04709,34.2,0.09621,5.658,0.07148,0.001643,42.77,0.02039,0.01129,10.49,0.06503,0.02074,0.02489,12.51,0.1425,0.07792,2.287,14.43,0.06813,3.311,0.2608,1.433,1,0,0,649.2,2.20E-06,0.004067,1.59E-05,0.004783,0.03104,0.4899,3.84E-07,5.64E-06,0.4869,0.8774,0.001415,0.1826,6.82E-08,1.22E-07,0.00146,0.2684,0.02683,0.8091,0.7286,14.04,0.1786,41.38,FALSE,1
1014,0.1078,0.7905,0.1722,0.04679,0.05103,0.5126,0.4929,74.37,0.001168,0.157,0.01114,0.771,0.0105,0.005152,1.089,0.00871,0.00116,8.211,60.83,0.03234,1.179,6.659,0.3665,0.06213,0.3976,0.4522,1.255,3.371,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
1015,7.287,0.07429,2.926,0.01277,0.03279,1.319,0.9886,1.811,0.001752,0.00899,0.0495,0.04616,40.18,0.002818,0.01311,1.007,0.4004,0.02388,3.084,17.34,2.602,0.6677,2.354,0.7485,0.08801,0.1808,0.1045,0.2336,1,0,0,120.2,0.005688,0.03309,0.002465,0.03137,0.003285,0.01063,0.0002292,0.0007596,0.05949,0.1906,0.001397,0.009618,0.0005237,0.001688,0.7415,0.9186,0.03808,0.1392,5.013,10.13,0.6219,2.524,FALSE,0
1016,1.145,0.9403,1.129,0.01964,0.03802,6.21,0.5433,0.009367,0.007992,0.006858,0.002319,74.44,0.9785,7.429,0.7733,0.07045,0.9758,0.03152,0.5649,0.9048,0.4445,10.21,0.8728,0.9156,0.1925,10.41,0.5742,0.0541,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
