,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
ku2,6.877E-01,2.135E+00,5.768E+02,,,,3.193E+00,4.311E+00,5.761E+02,2.797E+00,1.393E+01,5.726E+02,2.769E+00,4.397E+01,5.502E+02
ku3,1.094E-01,1.414E+01,5.720E+02,3.621E-01,1.419E+01,5.720E+02,1.089E+00,1.451E+01,5.719E+02,2.617E+00,1.657E+01,5.711E+02,4.101E+00,2.730E+01,5.656E+02
bcoop12,2.731E+00,2.821E+01,5.044E+02,2.772E+00,1.880E+01,5.591E+02,2.836E+00,1.329E+01,5.969E+02,2.941E+00,9.656E+00,6.236E+02,3.140E+00,6.996E+00,6.427E+02
bcoop23,2.663E+00,5.400E+01,5.396E+02,2.686E+00,3.469E+01,5.577E+02,2.730E+00,2.278E+01,5.671E+02,2.823E+00,1.500E+01,5.721E+02,3.043E+00,9.574E+00,5.747E+02
bcoop13,2.706E+00,4.610E+01,4.269E+02,2.741E+00,2.533E+01,5.202E+02,2.797E+00,1.605E+01,5.774E+02,2.895E+00,1.082E+01,6.146E+02,3.092E+00,7.394E+00,6.392E+02
bcoop123,2.704E+00,4.631E+01,4.257E+02,2.739E+00,2.535E+01,5.197E+02,2.797E+00,1.603E+01,5.776E+02,2.897E+00,1.080E+01,6.153E+02,3.099E+00,7.366E+00,6.403E+02
ucoop12,2.952E+00,9.418E+00,6.254E+02,2.838E+00,1.319E+01,5.977E+02,2.771E+00,1.902E+01,5.577E+02,2.728E+00,2.932E+01,4.987E+02,2.700E+00,5.197E+01,4.062E+02
ucoop23,2.831E+00,1.463E+01,5.723E+02,2.728E+00,2.310E+01,5.669E+02,2.682E+00,3.660E+01,5.560E+02,2.660E+00,5.974E+01,5.338E+02,2.649E+00,1.047E+02,4.849E+02
ucoop13,3.092E+00,7.390E+00,6.392E+02,2.894E+00,1.084E+01,6.145E+02,2.796E+00,1.611E+01,5.770E+02,2.740E+00,2.552E+01,5.191E+02,2.705E+00,4.679E+01,4.244E+02
ucoop123,3.006E+00,8.489E+00,6.323E+02,2.861E+00,1.210E+01,6.057E+02,2.781E+00,1.766E+01,5.666E+02,2.733E+00,2.755E+01,5.078E+02,2.701E+00,4.954E+01,4.143E+02
