,L1_per,I1_min,H1_max,L2_per,I2_min,H2_max,L3_per,I3_min,H3_max,L4_per,I4_min,H4_max,L5_per,I5_min,H5_max
ku2,1.048E+00,3.613E+01,5.020E+02,2.000E+00,3.751E+01,5.019E+02,3.457E+00,4.283E+01,5.011E+02,4.827E+00,6.077E+01,4.979E+02,5.508E+00,1.131E+02,4.836E+02
ku3,3.247E+00,1.172E+01,5.827E+02,2.858E+00,1.877E+01,5.581E+02,2.644E+00,2.923E+01,5.268E+02,2.507E+00,4.574E+01,4.856E+02,2.411E+00,7.388E+01,4.286E+02
bcoop12,2.505E+00,4.519E+01,1.700E+03,2.508E+00,4.479E+01,1.367E+03,2.515E+00,4.373E+01,9.686E+02,2.534E+00,4.095E+01,6.147E+02,2.591E+00,3.425E+01,3.679E+02
bcoop23,2.384E+00,1.135E+02,3.630E+02,2.422E+00,7.944E+01,4.181E+02,2.468E+00,5.822E+01,4.584E+02,2.524E+00,4.360E+01,4.904E+02,2.593E+00,3.304E+01,5.167E+02
bcoop13,2.550E+00,3.828E+01,1.431E+03,2.550E+00,3.833E+01,1.159E+03,2.550E+00,3.846E+01,8.276E+02,2.550E+00,3.885E+01,5.222E+02,2.550E+00,4.001E+01,2.936E+02
bcoop123,2.550E+00,3.846E+01,8.299E+02,2.550E+00,3.870E+01,6.048E+02,2.550E+00,3.919E+01,4.156E+02,2.550E+00,4.030E+01,2.691E+02,2.550E+00,4.317E+01,1.610E+02
ucoop12,2.591E+00,3.424E+01,3.678E+02,2.534E+00,4.095E+01,6.146E+02,2.515E+00,4.373E+01,9.685E+02,2.508E+00,4.479E+01,1.366E+03,2.505E+00,4.519E+01,1.700E+03
ucoop23,3.175E+00,1.134E+01,5.858E+02,2.812E+00,1.879E+01,5.589E+02,2.617E+00,3.049E+01,5.236E+02,2.494E+00,5.021E+01,4.754E+02,2.410E+00,8.731E+01,4.044E+02
ucoop13,2.550E+00,4.180E+01,1.953E+02,2.550E+00,3.941E+01,3.705E+02,2.550E+00,3.867E+01,6.239E+02,2.550E+00,3.840E+01,9.400E+02,2.550E+00,3.830E+01,1.254E+03
ucoop123,2.550E+00,4.088E+01,2.330E+02,2.550E+00,3.912E+01,4.326E+02,2.550E+00,3.856E+01,7.140E+02,2.550E+00,3.836E+01,1.046E+03,2.550E+00,3.829E+01,1.347E+03
